2025-06-22 14:24:15.958 | INFO     | __main__:<module>:48 - Start van het hoofdscript. Algemene logs worden opgeslagen in '/home/azureuser/mads-exam-fharren/src/fh/../../logs/20250622-142415_main_application.log'.
2025-06-22 14:24:16.011 | INFO     | src.fh.utils:load_config:15 - Attempting to load configuration from: /home/azureuser/mads-exam-fharren/src/fh/../../config.toml
2025-06-22 14:24:16.014 | SUCCESS  | src.fh.utils:load_config:18 - Configuration successfully loaded from: /home/azureuser/mads-exam-fharren/src/fh/../../config.toml
2025-06-22 14:24:16.014 | INFO     | __main__:<module>:291 - Configuratie geladen vanuit /home/azureuser/mads-exam-fharren/src/fh/../../config.toml.
2025-06-22 14:24:16.015 | INFO     | __main__:<module>:301 - Zorgen dat de data directory bestaat: /home/azureuser/mads-exam-fharren/src/fh/../../data
2025-06-22 14:24:16.015 | INFO     | __main__:<module>:307 - --- DUMMY DATA MODUS GEACTIVEERD ---
2025-06-22 14:24:16.015 | INFO     | __main__:<module>:308 - Dummy data parameters: features=187, classes=5
2025-06-22 14:24:16.015 | INFO     | __main__:<module>:309 - Dummy data wordt aangemaakt voor demonstratie. Dit zal de configuratie overschrijven met dummy paden.
2025-06-22 14:24:16.134 | SUCCESS  | __main__:<module>:350 - Dummy data aangemaakt als Parquet in '/home/azureuser/mads-exam-fharren/src/fh/../../data/heart_big_train.parq', '/home/azureuser/mads-exam-fharren/src/fh/../../data/heart_big_train_synthetic.parquet' en '/home/azureuser/mads-exam-fharren/src/fh/../../data/heart_big_test.parq'
2025-06-22 14:24:16.135 | INFO     | __main__:run_experiment:70 - Start van het experiment met configuratiebestand: /home/azureuser/mads-exam-fharren/src/fh/../../config.toml
2025-06-22 14:24:16.135 | INFO     | src.fh.utils:load_config:15 - Attempting to load configuration from: /home/azureuser/mads-exam-fharren/src/fh/../../config.toml
2025-06-22 14:24:16.137 | SUCCESS  | src.fh.utils:load_config:18 - Configuration successfully loaded from: /home/azureuser/mads-exam-fharren/src/fh/../../config.toml
2025-06-22 14:24:16.138 | INFO     | __main__:run_experiment:74 - Configuratiebestand succesvol geladen.
2025-06-22 14:24:16.138 | INFO     | __main__:run_experiment:84 - 
--- Start experimenten voor trainingsbestand: heart_big_train.parq (1/2) ---
2025-06-22 14:24:16.138 | INFO     | __main__:run_experiment:91 - Vastgestelde feature count: 187, class count: 5
2025-06-22 14:24:16.138 | INFO     | __main__:run_experiment:98 - Laden van data van /home/azureuser/mads-exam-fharren/src/fh/../../data/heart_big_train.parq en /home/azureuser/mads-exam-fharren/src/fh/../../data/heart_big_test.parq...
2025-06-22 14:24:16.139 | INFO     | src.fh.data_loader:get_data_loaders:93 - Start aanmaken data loaders. Training bestand: /home/azureuser/mads-exam-fharren/src/fh/../../data/heart_big_train.parq, Test bestand: /home/azureuser/mads-exam-fharren/src/fh/../../data/heart_big_test.parq
2025-06-22 14:24:16.170 | INFO     | src.fh.data_loader:get_data_loaders:98 - Succesvol trainingsbestand '/home/azureuser/mads-exam-fharren/src/fh/../../data/heart_big_train.parq' geladen (100 rijen).
2025-06-22 14:24:16.185 | INFO     | src.fh.data_loader:get_data_loaders:109 - Succesvol testbestand '/home/azureuser/mads-exam-fharren/src/fh/../../data/heart_big_test.parq' geladen (50 rijen).
2025-06-22 14:24:16.188 | INFO     | src.fh.data_loader:get_data_loaders:132 - StandardScaler getraind op trainingsdata.
2025-06-22 14:24:16.192 | INFO     | src.fh.data_loader:get_data_loaders:141 - Datasets succesvol aangemaakt.
2025-06-22 14:24:16.192 | INFO     | src.fh.data_loader:get_data_loaders:149 - DataLoaders succesvol aangemaakt.
2025-06-22 14:24:16.193 | SUCCESS  | __main__:run_experiment:108 - Data loaders succesvol aangemaakt.
2025-06-22 14:24:16.195 | INFO     | __main__:run_experiment:118 - Berekende klasse-gewichten voor heart_big_train.parq: [0.25, 3.3333332538604736, 10.0, 5.0, 2.5]
2025-06-22 14:24:16.195 | INFO     | __main__:run_experiment:132 - Initialiseren van de Trainer...
2025-06-22 14:24:16.204 | INFO     | src.fh.training_framework:__init__:99 - Initializing Trainer. Using device: cpu
2025-06-22 14:24:16.205 | INFO     | src.fh.training_framework:__init__:100 - Logging and outputs for this run will be stored in: /home/azureuser/mads-exam-fharren/src/fh/../../logs/20250622-142415_run_logs
2025-06-22 14:24:16.206 | INFO     | __main__:run_experiment:139 - Trainer succesvol geïnitialiseerd.
2025-06-22 14:24:16.206 | INFO     | __main__:run_experiment:142 - 
--- Start Training Baseline Model ---
2025-06-22 14:24:16.206 | INFO     | src.fh.training_framework:run_training:331 - Starting training run for model: baseline_model, experiment: Baseline_heart_big_train
2025-06-22 14:24:16.207 | INFO     | src.fh.model_selector:get_model:26 - Model selector: aanmaken van model 'baseline_model' met config: {'input_size': 187, 'output_size': 5}
2025-06-22 14:24:16.207 | INFO     | src.fh.models.baseline_model:__init__:19 - Initializing BaselineModel...
2025-06-22 14:24:16.211 | INFO     | src.fh.models.baseline_model:__init__:38 - BaselineModel initialized with input_size=187, hidden_size=64, output_size=5.
2025-06-22 14:24:16.212 | INFO     | src.fh.training_framework:run_training:418 - Model 'baseline_model' van experiment 'Baseline_heart_big_train' geïnitialiseerd en verplaatst naar cpu.
2025-06-22 14:24:17.766 | INFO     | src.fh.training_framework:run_training:475 - Scheduler is uitgeschakeld in configuratie.
2025-06-22 14:24:17.768 | INFO     | src.fh.training_framework:run_training:506 - Trainingsdataset: heart_big_train.parq, Samples: 100, Batch grootte: 32, Aantal batches: 4.
2025-06-22 14:24:17.768 | INFO     | src.fh.training_framework:run_training:507 - Testdataset: heart_big_test.parq, Samples: 50, Batch grootte: 32, Aantal batches: 2.
2025-06-22 14:24:17.803 | INFO     | src.fh.training_framework:run_training:532 - Experiment: Baseline_heart_big_train, Epoch:  1/10, Train Loss: 1.6212, Test Loss: 1.6099, Abs Loss Diff: 0.0112, Rel Loss Diff (%): 0.70, Accuracy: 0.1600, Recall: 0.1600, Precision: 0.0960, F1: 0.1194, Duration: 0.03s, Current LR: 0.001000
2025-06-22 14:24:17.815 | SUCCESS  | src.fh.training_framework:run_training:635 - Saved best model for Baseline_heart_big_train to /home/azureuser/mads-exam-fharren/src/fh/../../logs/20250622-142415_run_logs/20250622-142415_Baseline_heart_big_train_best_model.pth (Rel Loss Diff (%): 0.70, Recall: 0.1600, Accuracy: 0.1600).
2025-06-22 14:24:17.844 | INFO     | src.fh.training_framework:run_training:532 - Experiment: Baseline_heart_big_train, Epoch:  2/10, Train Loss: 1.4326, Test Loss: 1.6181, Abs Loss Diff: 0.1855, Rel Loss Diff (%): 11.46, Accuracy: 0.1600, Recall: 0.1600, Precision: 0.0979, F1: 0.1205, Duration: 0.03s, Current LR: 0.001000
2025-06-22 14:24:17.889 | INFO     | src.fh.training_framework:run_training:532 - Experiment: Baseline_heart_big_train, Epoch:  3/10, Train Loss: 1.3042, Test Loss: 1.6265, Abs Loss Diff: 0.3223, Rel Loss Diff (%): 19.82, Accuracy: 0.1600, Recall: 0.1600, Precision: 0.0846, F1: 0.1101, Duration: 0.03s, Current LR: 0.001000
2025-06-22 14:24:17.929 | INFO     | src.fh.training_framework:run_training:532 - Experiment: Baseline_heart_big_train, Epoch:  4/10, Train Loss: 1.2145, Test Loss: 1.6373, Abs Loss Diff: 0.4228, Rel Loss Diff (%): 25.82, Accuracy: 0.1600, Recall: 0.1600, Precision: 0.1052, F1: 0.1236, Duration: 0.03s, Current LR: 0.001000
2025-06-22 14:24:17.972 | INFO     | src.fh.training_framework:run_training:532 - Experiment: Baseline_heart_big_train, Epoch:  5/10, Train Loss: 1.1276, Test Loss: 1.6502, Abs Loss Diff: 0.5226, Rel Loss Diff (%): 31.67, Accuracy: 0.2000, Recall: 0.2000, Precision: 0.2446, F1: 0.1901, Duration: 0.03s, Current LR: 0.001000
2025-06-22 14:24:18.016 | INFO     | src.fh.training_framework:run_training:532 - Experiment: Baseline_heart_big_train, Epoch:  6/10, Train Loss: 1.0414, Test Loss: 1.6636, Abs Loss Diff: 0.6221, Rel Loss Diff (%): 37.40, Accuracy: 0.2000, Recall: 0.2000, Precision: 0.2230, F1: 0.1897, Duration: 0.03s, Current LR: 0.001000
2025-06-22 14:24:18.060 | INFO     | src.fh.training_framework:run_training:532 - Experiment: Baseline_heart_big_train, Epoch:  7/10, Train Loss: 0.9452, Test Loss: 1.6769, Abs Loss Diff: 0.7317, Rel Loss Diff (%): 43.63, Accuracy: 0.2400, Recall: 0.2400, Precision: 0.2474, F1: 0.2326, Duration: 0.03s, Current LR: 0.001000
2025-06-22 14:24:18.102 | INFO     | src.fh.training_framework:run_training:532 - Experiment: Baseline_heart_big_train, Epoch:  8/10, Train Loss: 0.9200, Test Loss: 1.6896, Abs Loss Diff: 0.7696, Rel Loss Diff (%): 45.55, Accuracy: 0.2400, Recall: 0.2400, Precision: 0.2416, F1: 0.2319, Duration: 0.03s, Current LR: 0.001000
2025-06-22 14:24:18.146 | INFO     | src.fh.training_framework:run_training:532 - Experiment: Baseline_heart_big_train, Epoch:  9/10, Train Loss: 0.8737, Test Loss: 1.7048, Abs Loss Diff: 0.8310, Rel Loss Diff (%): 48.75, Accuracy: 0.2400, Recall: 0.2400, Precision: 0.2216, F1: 0.2252, Duration: 0.03s, Current LR: 0.001000
