2025-06-22 07:03:37.374 | INFO     | __main__:<module>:45 - Start van het hoofdscript. Algemene logs worden opgeslagen in '/home/azureuser/mads-exam-fharren/src/fh/../../logs/20250622-070337_main_application.log'.
2025-06-22 07:03:38.103 | INFO     | src.fh.utils:load_config:15 - Attempting to load configuration from: /home/azureuser/mads-exam-fharren/src/fh/../../config.toml
2025-06-22 07:03:38.105 | SUCCESS  | src.fh.utils:load_config:18 - Configuration successfully loaded from: /home/azureuser/mads-exam-fharren/src/fh/../../config.toml
2025-06-22 07:03:38.105 | INFO     | __main__:<module>:253 - Configuratie geladen vanuit /home/azureuser/mads-exam-fharren/src/fh/../../config.toml.
2025-06-22 07:03:38.106 | INFO     | __main__:<module>:265 - Zorgen dat de data directory bestaat: /home/azureuser/mads-exam-fharren/src/fh/../../data
2025-06-22 07:03:38.106 | INFO     | __main__:<module>:301 - --- STANDAARD MODUS: GEBRUIK ECHTE DATA ---
2025-06-22 07:03:38.106 | INFO     | __main__:<module>:302 - Gebruik van data uit configuratiebestand: 'data/heart_big_train.parq' en 'data/heart_big_test.parq'.
2025-06-22 07:03:38.106 | INFO     | __main__:run_experiment:65 - Start van het experiment met configuratiebestand: /home/azureuser/mads-exam-fharren/src/fh/../../config.toml
2025-06-22 07:03:38.107 | INFO     | src.fh.utils:load_config:15 - Attempting to load configuration from: /home/azureuser/mads-exam-fharren/src/fh/../../config.toml
2025-06-22 07:03:38.109 | SUCCESS  | src.fh.utils:load_config:18 - Configuration successfully loaded from: /home/azureuser/mads-exam-fharren/src/fh/../../config.toml
2025-06-22 07:03:38.109 | INFO     | __main__:run_experiment:69 - Configuratiebestand succesvol geladen.
2025-06-22 07:03:38.109 | INFO     | __main__:run_experiment:76 - Start data laden...
2025-06-22 07:03:38.110 | INFO     | __main__:run_experiment:88 - Vastgestelde feature count: 192, class count: 5
2025-06-22 07:03:38.110 | WARNING  | __main__:run_experiment:98 - Baseline model input_size (187) komt niet overeen met het werkelijke aantal features (192). Aangepast.
2025-06-22 07:03:38.110 | WARNING  | __main__:run_experiment:112 - GRU model input_size (187) komt niet overeen met het werkelijke aantal features (192). Aangepast.
2025-06-22 07:03:38.111 | INFO     | __main__:run_experiment:115 - Laden van data van /home/azureuser/mads-exam-fharren/src/fh/../../data/heart_big_train.parq en /home/azureuser/mads-exam-fharren/src/fh/../../data/heart_big_test.parq...
2025-06-22 07:03:38.111 | INFO     | src.fh.data_loader:get_data_loaders:85 - Creating data loaders with batch_size=32.
2025-06-22 07:03:38.111 | INFO     | src.fh.data_loader:__init__:20 - Initializing CustomDataset from: /home/azureuser/mads-exam-fharren/src/fh/../../data/heart_big_train.parq
