2025-06-22 07:11:04.272 | INFO     | __main__:<module>:45 - Start van het hoofdscript. Algemene logs worden opgeslagen in '/home/azureuser/mads-exam-fharren/src/fh/../../logs/20250622-071104_main_application.log'.
2025-06-22 07:11:05.017 | INFO     | src.fh.utils:load_config:15 - Attempting to load configuration from: /home/azureuser/mads-exam-fharren/src/fh/../../config.toml
2025-06-22 07:11:05.019 | SUCCESS  | src.fh.utils:load_config:18 - Configuration successfully loaded from: /home/azureuser/mads-exam-fharren/src/fh/../../config.toml
2025-06-22 07:11:05.019 | INFO     | __main__:<module>:260 - Configuratie geladen vanuit /home/azureuser/mads-exam-fharren/src/fh/../../config.toml.
2025-06-22 07:11:05.019 | INFO     | __main__:<module>:272 - Zorgen dat de data directory bestaat: /home/azureuser/mads-exam-fharren/src/fh/../../data
2025-06-22 07:11:05.020 | INFO     | __main__:<module>:312 - --- STANDAARD MODUS: GEBRUIK ECHTE DATA ---
2025-06-22 07:11:05.020 | INFO     | __main__:<module>:316 - Gebruik van data uit configuratiebestand: '/home/azureuser/mads-exam-fharren/src/fh/../../data/heart_big_train.parq' en '/home/azureuser/mads-exam-fharren/src/fh/../../data/heart_big_test.parq'.
2025-06-22 07:11:05.020 | INFO     | __main__:run_experiment:67 - Start van het experiment met configuratiebestand: /home/azureuser/mads-exam-fharren/src/fh/../../config.toml
2025-06-22 07:11:05.020 | INFO     | src.fh.utils:load_config:15 - Attempting to load configuration from: /home/azureuser/mads-exam-fharren/src/fh/../../config.toml
2025-06-22 07:11:05.022 | SUCCESS  | src.fh.utils:load_config:18 - Configuration successfully loaded from: /home/azureuser/mads-exam-fharren/src/fh/../../config.toml
2025-06-22 07:11:05.023 | INFO     | __main__:run_experiment:71 - Configuratiebestand succesvol geladen.
2025-06-22 07:11:05.023 | INFO     | __main__:run_experiment:78 - Start data laden...
2025-06-22 07:11:05.023 | INFO     | __main__:run_experiment:93 - Vastgestelde feature count: 192, class count: 5
2025-06-22 07:11:05.023 | WARNING  | __main__:run_experiment:103 - Baseline model input_size (187) komt niet overeen met het werkelijke aantal features (192). Aangepast.
2025-06-22 07:11:05.023 | WARNING  | __main__:run_experiment:117 - GRU model input_size (187) komt niet overeen met het werkelijke aantal features (192). Aangepast.
2025-06-22 07:11:05.024 | INFO     | __main__:run_experiment:120 - Laden van data van /home/azureuser/mads-exam-fharren/src/fh/../../data/heart_big_train.parq en /home/azureuser/mads-exam-fharren/src/fh/../../data/heart_big_test.parq...
2025-06-22 07:11:05.024 | INFO     | src.fh.data_loader:get_data_loaders:85 - Creating data loaders with batch_size=32.
2025-06-22 07:11:05.024 | INFO     | src.fh.data_loader:__init__:20 - Initializing CustomDataset from: /home/azureuser/mads-exam-fharren/src/fh/../../data/heart_big_train.parq
2025-06-22 07:11:05.068 | SUCCESS  | src.fh.data_loader:__init__:24 - Data successfully loaded from /home/azureuser/mads-exam-fharren/src/fh/../../data/heart_big_train.parq. Found 100 samples.
2025-06-22 07:11:05.070 | INFO     | src.fh.data_loader:__init__:20 - Initializing CustomDataset from: /home/azureuser/mads-exam-fharren/src/fh/../../data/heart_big_test.parq
2025-06-22 07:11:05.088 | SUCCESS  | src.fh.data_loader:__init__:24 - Data successfully loaded from /home/azureuser/mads-exam-fharren/src/fh/../../data/heart_big_test.parq. Found 50 samples.
2025-06-22 07:11:05.090 | SUCCESS  | src.fh.data_loader:get_data_loaders:105 - Successfully created train loader with 100 samples and test loader with 50 samples.
2025-06-22 07:11:05.090 | SUCCESS  | __main__:run_experiment:130 - Data loaders succesvol aangemaakt.
2025-06-22 07:11:05.091 | INFO     | __main__:run_experiment:136 - Initialiseren van de Trainer...
2025-06-22 07:11:05.100 | INFO     | src.fh.training_framework:__init__:96 - Initializing Trainer. Using device: cpu
2025-06-22 07:11:05.101 | INFO     | src.fh.training_framework:__init__:97 - Logging and outputs for this run will be stored in: /home/azureuser/mads-exam-fharren/src/fh/../../logs/20250622-071104_run_logs
2025-06-22 07:11:05.101 | INFO     | __main__:run_experiment:145 - Trainer succesvol geïnitialiseerd.
2025-06-22 07:11:05.102 | INFO     | __main__:run_experiment:148 - 
--- Start Training Baseline Model ---
2025-06-22 07:11:05.102 | INFO     | src.fh.training_framework:run_training:333 - Starting training run for model: baseline_model, experiment: Baseline
2025-06-22 07:11:05.103 | INFO     | src.fh.model_selector:get_model:27 - Model selector: aanmaken van model 'baseline_model' met config: {'input_size': 192, 'output_size': 5}
2025-06-22 07:11:05.103 | INFO     | src.fh.models.baseline_model:__init__:19 - Initializing BaselineModel...
2025-06-22 07:11:05.107 | INFO     | src.fh.models.baseline_model:__init__:38 - BaselineModel initialized with input_size=192, hidden_size=64, output_size=5.
2025-06-22 07:11:05.108 | INFO     | src.fh.training_framework:run_training:376 - Model 'baseline_model' van experiment 'Baseline' geïnitialiseerd en verplaatst naar cpu.
2025-06-22 07:11:06.700 | INFO     | src.fh.training_framework:run_training:413 - Scheduler is disabled in configuration.
2025-06-22 07:11:06.739 | INFO     | src.fh.training_framework:run_training:451 - Experiment: Baseline, Epoch:  1/10, Train Loss: 1.6234, Test Loss: 1.5858, Accuracy: 0.3000, Recall: 0.3000, Precision: 0.3891, F1: 0.2354, Duration: 0.04s, Current LR: 0.001000
2025-06-22 07:11:06.783 | INFO     | src.fh.training_framework:run_training:451 - Experiment: Baseline, Epoch:  2/10, Train Loss: 1.5961, Test Loss: 1.5936, Accuracy: 0.2600, Recall: 0.2600, Precision: 0.1997, F1: 0.1664, Duration: 0.03s, Current LR: 0.001000
2025-06-22 07:11:06.825 | INFO     | src.fh.training_framework:run_training:451 - Experiment: Baseline, Epoch:  3/10, Train Loss: 1.5922, Test Loss: 1.6036, Accuracy: 0.2200, Recall: 0.2200, Precision: 0.0484, F1: 0.0793, Duration: 0.03s, Current LR: 0.001000
2025-06-22 07:11:06.870 | INFO     | src.fh.training_framework:run_training:451 - Experiment: Baseline, Epoch:  4/10, Train Loss: 1.5841, Test Loss: 1.6049, Accuracy: 0.2200, Recall: 0.2200, Precision: 0.0484, F1: 0.0793, Duration: 0.03s, Current LR: 0.001000
2025-06-22 07:11:06.912 | INFO     | src.fh.training_framework:run_training:451 - Experiment: Baseline, Epoch:  5/10, Train Loss: 1.5777, Test Loss: 1.6023, Accuracy: 0.2400, Recall: 0.2400, Precision: 0.1315, F1: 0.1154, Duration: 0.03s, Current LR: 0.001000
2025-06-22 07:11:06.951 | INFO     | src.fh.training_framework:run_training:451 - Experiment: Baseline, Epoch:  6/10, Train Loss: 1.5626, Test Loss: 1.5954, Accuracy: 0.2600, Recall: 0.2600, Precision: 0.1498, F1: 0.1429, Duration: 0.03s, Current LR: 0.001000
2025-06-22 07:11:06.992 | INFO     | src.fh.training_framework:run_training:451 - Experiment: Baseline, Epoch:  7/10, Train Loss: 1.5509, Test Loss: 1.5904, Accuracy: 0.2600, Recall: 0.2600, Precision: 0.1498, F1: 0.1429, Duration: 0.03s, Current LR: 0.001000
2025-06-22 07:11:07.038 | INFO     | src.fh.training_framework:run_training:451 - Experiment: Baseline, Epoch:  8/10, Train Loss: 1.5388, Test Loss: 1.5843, Accuracy: 0.3200, Recall: 0.3200, Precision: 0.2946, F1: 0.2690, Duration: 0.03s, Current LR: 0.001000
2025-06-22 07:11:07.080 | INFO     | src.fh.training_framework:run_training:451 - Experiment: Baseline, Epoch:  9/10, Train Loss: 1.5292, Test Loss: 1.5857, Accuracy: 0.2400, Recall: 0.2400, Precision: 0.2173, F1: 0.1979, Duration: 0.03s, Current LR: 0.001000
